age,average_transaction_amount,city,customer_id,daily_transaction_count,favourite_categories,income,large_purchase_tendency,merchant_loyalty,morning_preference,preferred_payment_methods,scenario_id,scenario_type,spending_variability,travel_tendency,usual_device,usual_end_hour,usual_payment_method,usual_start_hour,weekend_activity_multiplier
38,3463.86,Delhi,C0258,1,Shopping|Entertainment,102713,0.09610890286695839,0.7235059102449128,0.42656221757335544,CARD|UPI|NET_BANKING,SCN-002026-0258,COMMUNICATION_SCAM,0.32976204400391107,0.11368376512493114,D0258,21,CARD,6,1.3873051864721984
32,1218.69,Delhi,C0259,1,Food|Electronics,41250,0.03690909045826703,0.5656151884693755,0.7494602492203017,CARD|UPI|NET_BANKING,SCN-002026-0259,KYC_IDENTITY,0.24798810070427754,0.03324208841433224,D0259,23,CARD,9,1.288445469565421
39,2889.4,Mumbai,C0260,3,Fuel|Shopping,84636,0.050024073896530886,0.8286034677767438,0.20447975148838296,UPI|CARD|NET_BANKING,SCN-002026-0260,KYC_IDENTITY,0.27890470531738554,0.10024421482340434,D0260,21,UPI,9,1.3613372586696288
29,2500.44,Pune,C0261,2,Fuel|Entertainment|Food,78673,0.024291415951702693,0.897231352962865,0.2217827087777276,NET_BANKING|UPI|CARD,SCN-002026-0261,KYC_IDENTITY,0.2690170947747248,0.0804738101452297,D0261,23,NET_BANKING,10,1.3103846220797337
24,1272.45,Delhi,C0262,1,Travel|Shopping|Food,54578,0.09263833879965251,0.8609789759066463,0.65333634875547,CARD|UPI|NET_BANKING,SCN-002026-0262,CLASSIFIER_EVALUATION,0.1612778756126637,0.18889849503685166,D0262,22,CARD,6,1.4499846687930829
57,3306.55,Delhi,C0263,1,Electronics|Food,116773,0.06706827299369691,0.7628055759246762,0.7413749417547026,CARD|UPI|NET_BANKING,SCN-002026-0263,KYC_IDENTITY,0.2722985890491068,0.13881763603602157,D0263,23,CARD,6,0.9216246160683905
19,833.03,Pune,C0264,1,Fuel|Travel,29705,0.08472498137802635,0.8179728325434176,0.27209758031208775,CARD|UPI|NET_BANKING,SCN-002026-0264,COMMUNICATION_SCAM,0.32333978073099534,0.0684665892524099,D0264,22,CARD,8,1.3224448962733257
34,2139.73,Pune,C0265,1,Food|Fuel|Travel,62850,0.05919409606767054,0.4961458034536467,0.7484747759909733,UPI|CARD|NET_BANKING,SCN-002026-0265,COMMUNICATION_SCAM,0.14809422812366058,0.24789841256515824,D0265,21,UPI,10,0.8466022492927291
58,3338.16,Mumbai,C0266,4,Electronics|Food|Travel,127539,0.03380787826819637,0.5926516259745025,0.5449506087471943,NET_BANKING|UPI|CARD,SCN-002026-0266,LONGITUDINAL_BEHAVIOR,0.17237088941403453,0.195664425717601,D0266,20,NET_BANKING,8,1.4168260075210566
38,2558.03,Bangalore,C0267,4,Entertainment|Travel,109350,0.057088819306383626,0.8379171322833847,0.7089212953475452,CARD|UPI|NET_BANKING,SCN-002026-0267,COMMUNICATION_SCAM,0.20758816007025932,0.1078926952329105,D0267,21,CARD,8,1.3195815643625244
31,2269.24,Bangalore,C0268,1,Electronics|Food|Travel,71596,0.09149930924831919,0.49640620685056985,0.49720662473558125,CARD|UPI|NET_BANKING,SCN-002026-0268,COMMUNICATION_SCAM,0.30084441361332703,0.1415912024222014,D0268,22,CARD,10,1.2442527801197893
20,2477.89,Mumbai,C0269,1,Food|Fuel|Electronics,71191,0.055317986462669666,0.5000707546974481,0.39808924184744393,CARD|UPI|NET_BANKING,SCN-002026-0269,KYC_IDENTITY,0.31687642293581925,0.18101893561338894,D0269,22,CARD,8,1.1837703224220002
39,2887.1,Mumbai,C0270,1,Fuel|Entertainment|Travel,82163,0.06996785419255479,0.8707237837244777,0.43830645547502056,UPI|CARD|NET_BANKING,SCN-002026-0270,TRANSACTION_ANOMALY,0.26155243883321677,0.12713543755850157,D0270,23,UPI,7,1.2770138601924785
33,2305.4,Mumbai,C0271,1,Food|Electronics,78591,0.08422989331947621,0.7057088829371195,0.38304664628243557,UPI|CARD|NET_BANKING,SCN-002026-0271,LONGITUDINAL_BEHAVIOR,0.25356705187168727,0.24709778223624726,D0271,23,UPI,8,1.20810576830804
43,2466.8,Delhi,C0272,4,Electronics|Travel,89442,0.10953604034184403,0.6610456101516224,0.6151178336776453,CARD|UPI|NET_BANKING,SCN-002026-0272,KYC_IDENTITY,0.18425886375504666,0.1368812338240591,D0272,21,CARD,7,1.3857823089816357
25,1514.79,Pune,C0273,1,Food|Shopping,45258,0.050556190240149165,0.8610175416464384,0.575116239893803,CARD|UPI|NET_BANKING,SCN-002026-0273,KYC_IDENTITY,0.1487434550300017,0.1102130238028573,D0273,21,CARD,7,1.243746439818894
68,4754.28,Bangalore,C0274,2,Fuel|Electronics,149800,0.08450086801132153,0.8512781138988325,0.3817756085998518,UPI|CARD|NET_BANKING,SCN-002026-0274,KYC_IDENTITY,0.2325236101859952,0.1791805298175354,D0274,22,UPI,10,1.0815247194014943
34,2863.79,Mumbai,C0275,1,Shopping|Fuel|Electronics,84789,0.07810320781360729,0.5111653428788214,0.5020220611171984,CARD|UPI|NET_BANKING,SCN-002026-0275,CLASSIFIER_EVALUATION,0.14498783828005282,0.08535617462884343,D0275,22,CARD,6,0.7360751734418245
69,3311.52,Bangalore,C0276,6,Entertainment|Food,133019,0.09084273027985978,0.728168533972209,0.5896151880940153,CARD|UPI|NET_BANKING,SCN-002026-0276,LONGITUDINAL_BEHAVIOR,0.3047154199824225,0.23958521233350458,D0276,22,CARD,7,1.166663587509804
23,1332.76,Hyderabad,C0277,3,Entertainment|Food,49779,0.09082145137067424,0.7461175029923761,0.29683465928412545,UPI|CARD|NET_BANKING,SCN-002026-0277,LONGITUDINAL_BEHAVIOR,0.26352570311131185,0.20067396855576522,D0277,22,UPI,10,1.3736540579337695
62,2962.33,Bangalore,C0278,3,Electronics|Shopping,125925,0.053955262273336774,0.5924250853008269,0.5849550376708925,CARD|UPI|NET_BANKING,SCN-002026-0278,LONGITUDINAL_BEHAVIOR,0.28600109937747303,0.1050517286975296,D0278,23,CARD,10,1.3947725407865827
36,1961.4,Bangalore,C0279,2,Travel|Electronics,83961,0.10560506291616649,0.5545780761091805,0.2876184357431444,UPI|CARD|NET_BANKING,SCN-002026-0279,COMMUNICATION_SCAM,0.20253055068357603,0.04528022154242209,D0279,21,UPI,10,1.2617758951582083
39,2007.38,Bangalore,C0280,3,Travel|Entertainment|Electronics,86793,0.03214692470732623,0.5008566475905998,0.7266106093180333,UPI|CARD|NET_BANKING,SCN-002026-0280,COMMUNICATION_SCAM,0.2645921954220535,0.22869752577074376,D0280,21,UPI,6,0.7715081875296771
54,2404.06,Mumbai,C0281,2,Food|Fuel|Electronics,98784,0.11718009627690604,0.79606524252658,0.3156648362624454,CARD|UPI|NET_BANKING,SCN-002026-0281,KYC_IDENTITY,0.18632929123081138,0.11527483669242591,D0281,22,CARD,10,1.3042046256059003
18,2605.77,Mumbai,C0282,4,Fuel|Shopping|Travel,88308,0.08550516481451849,0.5932465655841982,0.3938414331073336,CARD|UPI|NET_BANKING,SCN-002026-0282,TRANSACTION_ANOMALY,0.2922444974671501,0.20746226358456762,D0282,22,CARD,6,0.7030348548152244
38,2533.85,Mumbai,C0283,3,Fuel|Entertainment|Shopping,100732,0.06714214746399397,0.6063544826600886,0.2704749419139061,UPI|CARD|NET_BANKING,SCN-002026-0283,TRANSACTION_ANOMALY,0.3052003002736074,0.09354239340752232,D0283,21,UPI,8,0.9585800819149661
28,2058.89,Bangalore,C0284,3,Shopping|Fuel|Food,74312,0.040612489819855574,0.7463056815179843,0.30800105701600966,UPI|CARD|NET_BANKING,SCN-002026-0284,COMMUNICATION_SCAM,0.14605032367071813,0.08069378097588674,D0284,20,UPI,10,0.9815843572571799
34,2879.2,Delhi,C0285,4,Food|Travel|Electronics,104276,0.059060737198334295,0.60752141854086,0.6467912091054129,UPI|CARD|NET_BANKING,SCN-002026-0285,COMMUNICATION_SCAM,0.14703373334123496,0.11614323057044484,D0285,20,UPI,7,1.2686124868775683
40,2748.73,Pune,C0286,3,Entertainment|Shopping|Food,99348,0.03538104776579908,0.8012614195334972,0.36432470397635935,CARD|UPI|NET_BANKING,SCN-002026-0286,COMMUNICATION_SCAM,0.22777054635769062,0.06809922371808043,D0286,22,CARD,7,1.280258532343439
54,2710.8,Pune,C0287,5,Travel|Entertainment,110979,0.0841672362580848,0.47508203474880095,0.27961218874832194,CARD|UPI|NET_BANKING,SCN-002026-0287,TRANSACTION_ANOMALY,0.2756128888145045,0.20521755454318735,D0287,20,CARD,8,0.8358187957127938
58,3533.43,Hyderabad,C0288,3,Food|Shopping|Electronics,136116,0.0901812080327488,0.4501562427540611,0.4152462741076528,CARD|UPI|NET_BANKING,SCN-002026-0288,TRANSACTION_ANOMALY,0.12543835478782833,0.2000191502382318,D0288,23,CARD,7,1.4246726984715612
64,3875.74,Delhi,C0289,1,Food|Entertainment|Travel,117145,0.05025241960988658,0.4973401180782483,0.5715802972376908,UPI|CARD|NET_BANKING,SCN-002026-0289,CLASSIFIER_EVALUATION,0.17240002982520142,0.19274874001745854,D0289,23,UPI,6,0.8895507758119263
28,1736.72,Delhi,C0290,1,Food|Travel,60252,0.082516635514777,0.7606290234225074,0.6230160583784817,NET_BANKING|UPI|CARD,SCN-002026-0290,COMMUNICATION_SCAM,0.12509258948053958,0.08650294838061094,D0290,20,NET_BANKING,9,1.3210767320926213
46,2500.27,Mumbai,C0291,4,Travel|Food,86357,0.03966521640709025,0.5145879431144121,0.49386470676956923,UPI|CARD|NET_BANKING,SCN-002026-0291,CLASSIFIER_EVALUATION,0.30178870284855047,0.10142534241237311,D0291,20,UPI,10,1.1263998189339497
34,2340.27,Delhi,C0292,3,Shopping|Entertainment|Electronics,91860,0.04192326805451285,0.7238360381592759,0.42733490033200944,NET_BANKING|UPI|CARD,SCN-002026-0292,LONGITUDINAL_BEHAVIOR,0.242626037025707,0.04848567761085034,D0292,22,NET_BANKING,10,1.4354540180643096
42,1903.21,Hyderabad,C0293,1,Electronics|Fuel|Entertainment,80783,0.11949064625682199,0.7149410506864156,0.5399062594334114,CARD|UPI|NET_BANKING,SCN-002026-0293,LONGITUDINAL_BEHAVIOR,0.22248221063277085,0.041062671647930725,D0293,20,CARD,9,0.7265028697822672
53,2484.53,Pune,C0294,4,Electronics|Food,100906,0.07383335347980625,0.5885523752850279,0.5229670499489469,CARD|UPI|NET_BANKING,SCN-002026-0294,COMMUNICATION_SCAM,0.292526579725097,0.17495140142268156,D0294,20,CARD,9,0.9159193950561597
18,1669.41,Hyderabad,C0295,2,Electronics|Shopping|Fuel,56998,0.087792873347697,0.6530533982759203,0.23032920414717337,NET_BANKING|UPI|CARD,SCN-002026-0295,TRANSACTION_ANOMALY,0.3103256492224956,0.021546628921346248,D0295,22,NET_BANKING,9,1.2555281773258442
62,2875.18,Pune,C0296,5,Shopping|Food,114718,0.04704593106954278,0.8076535918010823,0.5518174776803478,NET_BANKING|UPI|CARD,SCN-002026-0296,LONGITUDINAL_BEHAVIOR,0.3394432429534004,0.20700323068904092,D0296,22,NET_BANKING,6,1.1552877035960831
31,1551.7,Delhi,C0297,2,Fuel|Shopping|Electronics,56976,0.0976184615822265,0.8049713077023224,0.5856053659189164,UPI|CARD|NET_BANKING,SCN-002026-0297,TRANSACTION_ANOMALY,0.21202068346531247,0.0811346230430012,D0297,21,UPI,7,1.4865482867000508
21,1486.31,Bangalore,C0298,1,Electronics|Fuel,52445,0.02891711530663678,0.8613772946039797,0.21683684335834216,CARD|UPI|NET_BANKING,SCN-002026-0298,COMMUNICATION_SCAM,0.23942124910264467,0.13357411087124113,D0298,23,CARD,8,0.8361791330041143
18,1638.47,Pune,C0299,2,Food|Travel|Shopping,68765,0.03183230693071253,0.8754544160275541,0.3364096956798868,CARD|UPI|NET_BANKING,SCN-002026-0299,TRANSACTION_ANOMALY,0.2346813031257144,0.10311576788804716,D0299,21,CARD,7,1.379815042718528
38,2661.35,Hyderabad,C0300,3,Food|Shopping,112476,0.07612659157820406,0.7442755236029814,0.2395912347040529,CARD|UPI|NET_BANKING,SCN-002026-0300,KYC_IDENTITY,0.18254154291662655,0.17321587910212083,D0300,22,CARD,10,0.7128134883566295
69,3050.11,Pune,C0301,1,Fuel|Shopping,129696,0.02194770558573202,0.4715399083008284,0.4496032531619877,CARD|UPI|NET_BANKING,SCN-002026-0301,LONGITUDINAL_BEHAVIOR,0.31481639460258737,0.17882079190058778,D0301,22,CARD,7,0.8173196849857851
39,1763.42,Mumbai,C0302,1,Fuel|Travel,72878,0.11628607582022758,0.8190591565413781,0.7790784363928953,CARD|UPI|NET_BANKING,SCN-002026-0302,KYC_IDENTITY,0.33249193488621964,0.034579662687480105,D0302,23,CARD,9,0.7692031055457786
31,4090.65,Hyderabad,C0303,3,Fuel|Food,116119,0.10293235578600439,0.8209285890420218,0.3391409794261515,UPI|CARD|NET_BANKING,SCN-002026-0303,TRANSACTION_ANOMALY,0.2195496535386916,0.22131198399378352,D0303,20,UPI,8,1.0746826448003182
31,2089.84,Bangalore,C0304,1,Travel|Shopping,66403,0.07114015550361275,0.6239568596406051,0.3466845333494228,NET_BANKING|UPI|CARD,SCN-002026-0304,TRANSACTION_ANOMALY,0.328361247686268,0.0458573736885029,D0304,23,NET_BANKING,10,1.0628832353213635
47,3096.07,Mumbai,C0305,1,Fuel|Food,100078,0.09233233591834515,0.6386066519299287,0.7388681688718859,CARD|UPI|NET_BANKING,SCN-002026-0305,COMMUNICATION_SCAM,0.27941486396862536,0.243257368726206,D0305,23,CARD,7,0.9541432144627238
38,2215.6,Mumbai,C0306,3,Shopping|Travel,93386,0.09589249511918145,0.6804440357232857,0.5706483010033965,UPI|CARD|NET_BANKING,SCN-002026-0306,KYC_IDENTITY,0.2631570247606619,0.10916793061707407,D0306,20,UPI,7,0.836649845670802
30,1743.93,Mumbai,C0307,1,Fuel|Entertainment,56104,0.10922109489492327,0.6739168402906985,0.2356091376355406,UPI|CARD|NET_BANKING,SCN-002026-0307,COMMUNICATION_SCAM,0.31637636818990944,0.14513542573247493,D0307,21,UPI,7,1.3694889326935713
30,2086.51,Bangalore,C0308,2,Travel|Entertainment,84891,0.08263269711468656,0.5283044302432286,0.7905966777763853,UPI|CARD|NET_BANKING,SCN-002026-0308,CLASSIFIER_EVALUATION,0.15663578743106815,0.22870095509739083,D0308,23,UPI,6,0.8710313513881521
64,3442.4,Bangalore,C0309,4,Entertainment|Food|Travel,131573,0.08221816676568568,0.612958649324934,0.5612253517343442,UPI|CARD|NET_BANKING,SCN-002026-0309,CLASSIFIER_EVALUATION,0.2215640254521306,0.1176828580625646,D0309,21,UPI,10,0.8144335286942456
50,3161.8,Mumbai,C0310,4,Food|Travel,105181,0.06041246419542794,0.4665368135075274,0.7171732177185863,UPI|CARD|NET_BANKING,SCN-002026-0310,LONGITUDINAL_BEHAVIOR,0.1719437936521501,0.24243222725599647,D0310,21,UPI,9,0.8769767904211339
52,2720.12,Delhi,C0311,1,Shopping|Fuel,112200,0.10960732907111424,0.836865195614783,0.715630407583961,UPI|CARD|NET_BANKING,SCN-002026-0311,KYC_IDENTITY,0.3472953418995771,0.16205983455510417,D0311,22,UPI,10,0.8004980036456826
65,3463.65,Delhi,C0312,3,Travel|Food,125487,0.07435322912536099,0.46997335635821685,0.43399078560938414,UPI|CARD|NET_BANKING,SCN-002026-0312,LONGITUDINAL_BEHAVIOR,0.32488973559020573,0.11532327289551375,D0312,20,UPI,9,1.053220446515046
52,2735.03,Mumbai,C0313,3,Shopping|Fuel|Electronics,110787,0.07779506677586996,0.815863765513322,0.4472564941693101,CARD|UPI|NET_BANKING,SCN-002026-0313,TRANSACTION_ANOMALY,0.17741657008013995,0.19373247653389414,D0313,21,CARD,6,0.796438960540101
38,1995.91,Delhi,C0314,2,Food|Electronics,70431,0.02878494088407231,0.5509679146656863,0.30823239109914036,UPI|CARD|NET_BANKING,SCN-002026-0314,COMMUNICATION_SCAM,0.1928102752424134,0.04554119491026065,D0314,22,UPI,10,0.9663427784839825
35,1906.28,Mumbai,C0315,3,Travel|Fuel,78338,0.11817017301464998,0.8223561687656215,0.7676063058978764,CARD|UPI|NET_BANKING,SCN-002026-0315,TRANSACTION_ANOMALY,0.17337131593144167,0.2060817401164437,D0315,20,CARD,6,0.8160931434830245
36,1538.98,Pune,C0316,3,Travel|Entertainment|Food,67420,0.028338731813535693,0.7674424270825151,0.48838315144123573,CARD|UPI|NET_BANKING,SCN-002026-0316,LONGITUDINAL_BEHAVIOR,0.2769193956724739,0.07675164487288993,D0316,22,CARD,7,0.7917687778046012
48,3065.01,Hyderabad,C0317,1,Shopping|Food,115218,0.06485628525188641,0.6503179151172742,0.7576575006502551,CARD|UPI|NET_BANKING,SCN-002026-0317,TRANSACTION_ANOMALY,0.1617883745054719,0.0861885369129587,D0317,20,CARD,9,1.4901203925318829
30,2057.57,Delhi,C0318,5,Entertainment|Fuel|Electronics,84972,0.08873246040932391,0.7472583407081296,0.7968033209060765,UPI|CARD|NET_BANKING,SCN-002026-0318,COMMUNICATION_SCAM,0.2053100738438165,0.09068340123693014,D0318,23,UPI,8,1.0687106216204014
31,2650.96,Delhi,C0319,1,Fuel|Travel|Electronics,97914,0.058555855159898085,0.7327361041792941,0.3361522277410165,UPI|CARD|NET_BANKING,SCN-002026-0319,CLASSIFIER_EVALUATION,0.21887440996809177,0.08185720762534499,D0319,23,UPI,10,1.03359471799398
55,3934.37,Hyderabad,C0320,1,Shopping|Food,112600,0.08361482804258973,0.7991584986317933,0.5097718020483852,UPI|CARD|NET_BANKING,SCN-002026-0320,COMMUNICATION_SCAM,0.2735363170477748,0.24401952774931995,D0320,21,UPI,10,0.9938613773798788
58,3167.37,Pune,C0321,4,Electronics|Shopping|Travel,126016,0.05739578056949353,0.679290134125436,0.5880701980570046,NET_BANKING|UPI|CARD,SCN-002026-0321,LONGITUDINAL_BEHAVIOR,0.3390383397464041,0.10209002068096526,D0321,22,NET_BANKING,6,1.4955292699330003
56,4622.13,Hyderabad,C0322,3,Shopping|Fuel|Entertainment,130573,0.03487785368106369,0.5482028741656201,0.39833734171559554,CARD|UPI|NET_BANKING,SCN-002026-0322,LONGITUDINAL_BEHAVIOR,0.32467679954490203,0.19866356339768013,D0322,22,CARD,10,1.3296601330771773
45,3578.42,Hyderabad,C0323,2,Electronics|Shopping,120655,0.09018899944349788,0.45940290910780335,0.7849726551694332,CARD|UPI|NET_BANKING,SCN-002026-0323,CLASSIFIER_EVALUATION,0.31085200614496605,0.08811420292816932,D0323,21,CARD,8,1.2583626102195233
31,1750.14,Bangalore,C0324,2,Fuel|Electronics|Travel,76013,0.031930007304189614,0.6623608639031927,0.31419441757543337,UPI|CARD|NET_BANKING,SCN-002026-0324,KYC_IDENTITY,0.19546352075493476,0.22333983933945717,D0324,20,UPI,7,1.479903235729758
39,2151.91,Mumbai,C0325,1,Fuel|Food|Entertainment,93100,0.0964394580836554,0.8706231327486944,0.5936726060209632,CARD|UPI|NET_BANKING,SCN-002026-0325,TRANSACTION_ANOMALY,0.3182248103962875,0.04123463155533429,D0325,20,CARD,7,1.10037784873292
68,5148.12,Mumbai,C0326,6,Food|Electronics,146822,0.054545353852819015,0.8645892921804221,0.40609489683079114,CARD|UPI|NET_BANKING,SCN-002026-0326,LONGITUDINAL_BEHAVIOR,0.21250182494126466,0.18662155320565954,D0326,23,CARD,8,0.8223889628804053
58,3508.63,Hyderabad,C0327,4,Food|Travel,130894,0.11878534597773896,0.5451459848230445,0.36005266545253056,UPI|CARD|NET_BANKING,SCN-002026-0327,KYC_IDENTITY,0.2841818899985775,0.2388169139395771,D0327,20,UPI,10,1.2246323193159518
58,3031.56,Pune,C0328,2,Food|Entertainment,122989,0.05610115829654935,0.8708574866994694,0.48739624237611867,NET_BANKING|UPI|CARD,SCN-002026-0328,TRANSACTION_ANOMALY,0.3152652987538709,0.07079319496336531,D0328,23,NET_BANKING,9,1.2639332614412768
27,1726.59,Mumbai,C0329,2,Travel|Shopping,75400,0.07908130993083767,0.4817595740629723,0.30348283453551034,NET_BANKING|UPI|CARD,SCN-002026-0329,TRANSACTION_ANOMALY,0.2963556304249909,0.24659934235339032,D0329,23,NET_BANKING,8,0.9336664474107211
60,3577.18,Mumbai,C0330,2,Shopping|Fuel|Electronics,121767,0.06324983445896111,0.7665584386371944,0.2212434416111875,UPI|CARD|NET_BANKING,SCN-002026-0330,CLASSIFIER_EVALUATION,0.13865657769096745,0.17270859520321025,D0330,22,UPI,10,1.482459466506964
20,1611.19,Mumbai,C0331,4,Shopping|Electronics|Fuel,60482,0.056791676906666005,0.6138497752223248,0.671485931201431,UPI|CARD|NET_BANKING,SCN-002026-0331,LONGITUDINAL_BEHAVIOR,0.15800062118395192,0.16774275625701637,D0331,21,UPI,8,1.1044164987924066
65,4555.68,Pune,C0332,4,Electronics|Fuel|Travel,148475,0.06211124998202569,0.845990878508449,0.5467657044567872,UPI|CARD|NET_BANKING,SCN-002026-0332,COMMUNICATION_SCAM,0.34942047639601126,0.16737839264925916,D0332,23,UPI,10,0.9247432698752795
33,2253.95,Hyderabad,C0333,4,Electronics|Shopping,97662,0.1179361017631314,0.8688983313798548,0.7560037708049852,UPI|CARD|NET_BANKING,SCN-002026-0333,COMMUNICATION_SCAM,0.25055794255324304,0.10583153126451517,D0333,23,UPI,9,1.1945778594222538
40,3237.37,Bangalore,C0334,2,Shopping|Fuel,105029,0.0932843131340506,0.8809353630469577,0.7260323566249871,CARD|UPI|NET_BANKING,SCN-002026-0334,TRANSACTION_ANOMALY,0.13779417541001174,0.16782739756674606,D0334,20,CARD,7,1.398652919835096
30,2248.0,Pune,C0335,3,Entertainment|Food,86024,0.10133169748080505,0.8758274818668186,0.6090415082991605,CARD|UPI|NET_BANKING,SCN-002026-0335,LONGITUDINAL_BEHAVIOR,0.22557404582475998,0.08438455664900921,D0335,20,CARD,9,1.4437716132874927
29,1546.62,Mumbai,C0336,2,Shopping|Entertainment|Fuel,45964,0.10365414676650557,0.6847843906489435,0.610719716368445,CARD|UPI|NET_BANKING,SCN-002026-0336,COMMUNICATION_SCAM,0.12486253022267418,0.05995416943686503,D0336,23,CARD,9,1.060884546725829
23,1920.69,Bangalore,C0337,1,Entertainment|Fuel|Travel,61344,0.0840927433905083,0.6592444054510084,0.21779265157431377,NET_BANKING|UPI|CARD,SCN-002026-0337,COMMUNICATION_SCAM,0.2199138439161851,0.06412144316680601,D0337,20,NET_BANKING,7,0.8053091261347425
54,3194.63,Delhi,C0338,4,Shopping|Food,122610,0.043102267914005045,0.8875121048594001,0.29022333828051994,CARD|UPI|NET_BANKING,SCN-002026-0338,KYC_IDENTITY,0.31979437673673305,0.13931721898216393,D0338,21,CARD,10,1.4131833507066067
40,2056.79,Delhi,C0339,2,Fuel|Entertainment,83341,0.05967493520087719,0.4601508612796088,0.43004304653143244,UPI|CARD|NET_BANKING,SCN-002026-0339,TRANSACTION_ANOMALY,0.2989230770956549,0.022065921173118043,D0339,20,UPI,9,1.0288718635133247
45,2357.09,Delhi,C0340,3,Electronics|Fuel,97253,0.09808426065279482,0.7194350029799661,0.6059224897935652,NET_BANKING|UPI|CARD,SCN-002026-0340,KYC_IDENTITY,0.2609574269410462,0.1376573392124606,D0340,20,NET_BANKING,10,1.4791854309103285
57,3360.3,Pune,C0341,3,Travel|Entertainment|Shopping,116468,0.03537427786736874,0.7565733093983669,0.3628400295993873,CARD|UPI|NET_BANKING,SCN-002026-0341,LONGITUDINAL_BEHAVIOR,0.32300162042152814,0.12577371271198395,D0341,20,CARD,6,1.1461519168206757
54,3021.26,Bangalore,C0342,2,Shopping|Travel,105172,0.08239095895889316,0.6405720526644596,0.5951329033975516,NET_BANKING|UPI|CARD,SCN-002026-0342,COMMUNICATION_SCAM,0.16685532517633161,0.10539936353380565,D0342,20,NET_BANKING,8,1.4229113415546069
41,2175.24,Mumbai,C0343,1,Electronics|Fuel,73820,0.0645235302539728,0.785862889542916,0.6632710083884967,CARD|UPI|NET_BANKING,SCN-002026-0343,CLASSIFIER_EVALUATION,0.34492044875370187,0.19370636336678412,D0343,21,CARD,9,1.3758770570847205
57,2942.16,Hyderabad,C0344,4,Food|Entertainment|Electronics,113981,0.03237490460108633,0.5651942434674122,0.2964998934677203,CARD|UPI|NET_BANKING,SCN-002026-0344,TRANSACTION_ANOMALY,0.12450921064924707,0.05079993147885428,D0344,23,CARD,10,0.7700231450074473
61,3282.44,Bangalore,C0345,3,Food|Fuel,134665,0.0856203224771236,0.8690586582988302,0.778174285890558,NET_BANKING|UPI|CARD,SCN-002026-0345,LONGITUDINAL_BEHAVIOR,0.3143650021677611,0.17929050880103836,D0345,22,NET_BANKING,9,0.7975083422506097
67,3547.03,Pune,C0346,4,Shopping|Electronics,120043,0.07370814173827545,0.45851639317558146,0.5228728985777269,CARD|UPI|NET_BANKING,SCN-002026-0346,COMMUNICATION_SCAM,0.2059164116872464,0.14709229272756288,D0346,23,CARD,9,1.2832653965056249
20,1718.53,Mumbai,C0347,1,Shopping|Fuel,54900,0.08728027443074077,0.7548453427246309,0.46121738209465196,CARD|UPI|NET_BANKING,SCN-002026-0347,COMMUNICATION_SCAM,0.271057935522944,0.21662466111611814,D0347,23,CARD,7,1.0551079778172376
27,2239.55,Pune,C0348,3,Food|Electronics,85271,0.025721748047310183,0.6965306648535223,0.33815975643104806,CARD|UPI|NET_BANKING,SCN-002026-0348,COMMUNICATION_SCAM,0.18075065903788626,0.24049940409173798,D0348,20,CARD,10,0.7749512111266342
35,2378.55,Pune,C0349,2,Travel|Fuel|Food,93826,0.039063384869684206,0.6663554404958928,0.7659620976133372,CARD|UPI|NET_BANKING,SCN-002026-0349,CLASSIFIER_EVALUATION,0.14647884484248172,0.057155989357351486,D0349,23,CARD,8,1.0691624347398863
25,2622.86,Mumbai,C0350,4,Electronics|Fuel,79753,0.1109894640908535,0.8130946391132381,0.43909029133628485,CARD|UPI|NET_BANKING,SCN-002026-0350,TRANSACTION_ANOMALY,0.22293744580446745,0.19118433250636396,D0350,22,CARD,10,0.867572563227318
40,3144.44,Hyderabad,C0351,3,Shopping|Electronics|Food,94358,0.1033580849739765,0.8607255926831383,0.7417757864520764,CARD|UPI|NET_BANKING,SCN-002026-0351,LONGITUDINAL_BEHAVIOR,0.2418139239629833,0.06835090383834676,D0351,20,CARD,6,1.0312760709837523
28,2818.89,Hyderabad,C0352,3,Shopping|Travel,82088,0.0785581329938874,0.6009740306453939,0.5604172337752906,CARD|UPI|NET_BANKING,SCN-002026-0352,COMMUNICATION_SCAM,0.15953650604550412,0.18066240528426986,D0352,20,CARD,6,1.2082191961515925
67,3028.02,Hyderabad,C0353,4,Fuel|Electronics|Entertainment,128452,0.033328005794401795,0.7665328705834089,0.7945813317678587,CARD|UPI|NET_BANKING,SCN-002026-0353,LONGITUDINAL_BEHAVIOR,0.33889011978508,0.21321645353877783,D0353,20,CARD,9,1.2072807042960734
52,2267.53,Bangalore,C0354,1,Shopping|Entertainment|Food,101250,0.02891574163125596,0.6207659093568166,0.3451255933142994,NET_BANKING|UPI|CARD,SCN-002026-0354,KYC_IDENTITY,0.2932861424710414,0.14292221394433105,D0354,22,NET_BANKING,7,1.0994139518181187
29,1793.67,Hyderabad,C0355,2,Food|Entertainment,79894,0.06610344060768762,0.5072847458403648,0.7302429084103592,UPI|CARD|NET_BANKING,SCN-002026-0355,LONGITUDINAL_BEHAVIOR,0.32476196353801584,0.10359562039623069,D0355,22,UPI,6,0.9807428075483282
48,2665.49,Delhi,C0356,2,Food|Electronics,114926,0.1140961978678599,0.8036768606866769,0.5205008880715998,NET_BANKING|UPI|CARD,SCN-002026-0356,KYC_IDENTITY,0.3089256288324732,0.03522931526449939,D0356,20,NET_BANKING,9,0.7964973786977357
